ECG,EDA
527,64
527,63
525,64
525,63
526,64
524,63
523,64
524,63
527,64
527,62
530,64
530,63
531,64
530,63
527,64
529,63
528,64
528,65
527,64
527,65
525,63
524,64
523,63
521,64
523,63
523,64
523,63
523,64
524,62
527,65
527,63
527,64
527,64
527,63
528,65
526,63
526,65
524,63
521,64
518,63
514,64
511,65
508,64
506,64
505,64
502,64
499,63
495,64
492,63
489,64
486,63
483,64
481,63
477,64
474,63
473,64
472,63
472,65
472,63
475,64
481,63
495,65
510,63
525,64
544,65
563,63
582,65
604,63
627,63
649,64
670,64
689,63
707,64
724,63
743,65
758,63
774,64
789,62
806,64
824,62
837,64
847,62
852,64
852,62
849,64
837,62
821,64
799,63
775,64
747,62
728,64
705,63
684,63
663,64
641,63
624,64
605,63
587,64
570,63
556,64
542,63
530,64
518,63
506,64
497,63
488,64
479,63
469,64
462,63
457,64
452,63
450,64
447,64
445,64
443,65
441,63
438,65
435,63
431,64
429,63
427,64
426,63
423,64
423,63
423,65
423,63
423,65
423,63
425,64
427,63
428,64
429,63
431,65
433,63
435,65
434,63
435,65
435,63
433,64
435,63
435,64
434,63
434,65
435,63
436,65
436,63
438,65
439,63
440,65
440,63
443,64
445,64
447,64
448,64
447,64
449,65
448,64
448,65
446,64
444,64
444,63
444,65
446,63
446,64
445,63
448,64
449,63
449,65
451,63
453,65
454,63
456,65
458,63
459,64
461,63
461,64
461,63
460,64
458,64
459,64
457,64
458,63
457,64
457,63
458,65
459,63
460,65
461,63
462,64
464,63
464,64
465,63
467,64
468,63
471,65
471,63
470,64
470,63
470,64
469,63
467,64
467,63
467,64
467,63
468,65
467,63
468,65
470,63
470,64
472,65
472,64
475,65
476,63
476,64
475,63
476,64
476,64
475,65
473,63
473,65
472,63
470,65
469,63
470,65
472,63
472,64
472,63
472,64
473,63
475,65
475,63
477,65
477,63
479,64
480,63
480,64
480,63
480,64
479,63
479,65
478,64
478,64
477,65
477,64
479,65
480,64
480,65
482,63
481,64
485,63
486,65
487,63
490,65
490,63
491,65
491,63
492,65
491,63
489,65
488,63
487,64
487,63
486,64
486,63
487,65
487,63
489,65
489,63
491,64
493,63
495,64
497,63
499,64
500,63
501,65
501,64
502,64
500,63
500,64
500,65
499,64
499,64
499,64
499,65
501,64
502,65
503,64
504,65
505,64
507,65
507,63
508,65
511,63
512,65
514,63
514,64
514,63
514,64
512,63
512,64
510,63
509,64
508,63
508,64
509,64
508,64
509,65
508,63
510,64
511,63
511,64
512,63
512,64
513,63
513,65
512,63
512,65
511,63
510,64
508,63
506,64
504,63
504,64
501,63
503,65
503,63
504,64
505,63
503,64
507,65
507,64
508,65
510,63
509,65
510,63
509,64
509,63
508,65
505,63
506,65
504,63
504,65
504,63
503,65
505,63
504,64
505,64
505,64
506,65
508,64
509,65
511,64
512,65
514,63
516,65
516,63
516,65
515,63
514,64
515,63
513,64
512,63
512,64
512,63
514,65
514,64
515,64
515,65
515,63
519,65
519,63
520,65
522,63
523,64
526,63
526,65
526,64
525,64
523,65
522,64
520,64
519,64
519,64
519,63
520,65
519,63
519,65
519,65
520,64
522,64
523,64
524,65
524,63
525,64
527,63
525,64
525,63
524,64
522,63
521,65
519,63
519,65
517,63
517,64
518,63
517,65
517,63
518,65
519,63
520,65
522,63
524,64
526,65
527,64
528,65
527,63
527,65
527,63
524,65
524,63
520,64
520,63
518,64
518,63
520,65
519,63
519,65
519,63
521,64
523,63
522,64
523,65
524,64
525,64
528,64
528,65
528,63
527,64
525,63
525,65
523,63
524,65
523,63
523,64
525,63
524,65
525,63
526,64
525,65
528,64
528,65
529,63
531,65
529,63
533,65
534,63
532,65
531,63
527,64
527,63
524,64
524,64
522,64
522,65
523,64
522,64
522,63
521,64
522,63
523,65
523,63
524,65
524,63
524,64
526,63
526,64
526,63
523,64
522,63
522,65
520,64
519,63
518,64
518,63
519,65
518,63
517,64
518,63
519,64
520,65
520,63
522,65
523,63
525,65
527,63
527,64
527,63
526,64
524,63
524,65
521,65
520,65
518,65
518,63
519,65
518,63
518,65
517,63
517,64
519,63
519,64
522,65
522,64
523,65
525,64
525,65
525,63
523,65
521,63
520,65
518,63
518,65
515,63
515,64
517,65
516,64
516,65
515,63
516,64
518,63
518,65
519,63
522,65
522,63
522,65
521,63
521,65
521,63
519,65
519,63
517,64
517,63
516,65
516,63
518,65
518,64
519,65
518,65
519,64
521,65
521,63
522,65
523,63
523,64
524,63
524,65
524,63
522,65
519,63
519,65
516,65
514,64
513,65
512,63
514,65
513,63
514,65
514,63
515,65
516,63
516,65
518,64
519,64
517,64
520,63
519,65
518,63
518,65
514,63
515,65
513,64
512,64
511,65
509,64
511,65
510,63
511,65
510,63
510,65
512,63
512,64
512,65
512,64
513,65
515,64
515,65
513,64
510,65
509,63
508,65
506,63
504,65
503,63
503,64
504,64
504,64
504,65
504,64
504,65
505,64
505,65
506,63
508,65
508,63
510,65
511,63
511,65
511,63
510,65
511,64
510,64
511,66
512,64
511,65
515,63
514,65
515,63
516,65
516,64
518,65
518,64
520,64
521,65
522,64
524,65
524,63
524,65
523,63
523,65
522,64
520,65
519,65
518,64
517,65
518,63
518,65
518,63
517,65
519,64
520,65
519,65
522,64
523,65
523,64
525,65
525,63
524,65
523,63
522,65
521,64
519,64
518,65
519,64
518,65
518,64
518,65
519,64
520,65
520,63
521,65
520,64
521,64
521,65
522,64
524,65
523,63
523,65
522,64
520,64
519,65
518,63
516,65
515,63
515,64
516,65
515,64
517,65
517,63
518,65
520,63
520,65
523,64
524,65
525,65
527,64
526,65
526,64
525,65
524,63
523,65
520,64
519,65
519,65
517,64
518,65
516,63
517,66
515,63
516,65
518,63
517,65
516,65
515,64
514,65
514,63
511,65
510,64
506,64
502,65
498,64
493,65
488,63
483,65
478,64
476,65
472,65
469,64
466,65
463,64
465,65
466,64
469,65
473,65
477,64
490,66
503,64
516,65
530,63
543,65
561,64
576,65
595,64
611,65
629,65
647,64
663,65
680,65
697,65
712,63
730,65
745,63
763,65
779,63
795,64
807,65
811,63
811,65
803,63
793,65
780,63
758,65
738,63
716,65
696,65
678,64
659,65
643,64
624,65
607,63
592,65
576,63
564,65
553,64
543,64
534,65
522,64
512,66
501,64
489,65
480,64
470,65
462,63
455,65
449,64
446,65
443,64
440,65
439,65
436,64
436,66
434,64
433,65
433,64
433,65
432,64
430,65
429,64
428,65
425,64
425,65
423,65
422,65
421,65
421,64
420,65
423,64
424,66
425,64
427,65
430,64
430,65
433,66
433,65
435,65
438,65
437,65
437,64
436,65
435,64
435,65
433,64
434,66
435,64
436,65
436,64
437,65
437,65
438,65
439,65
441,65
444,65
444,64
444,65
444,64
445,65
445,65
446,65
445,66
443,65
443,65
442,64
442,66
441,64
440,65
443,65
442,65
443,66
444,64
446,65
449,65
450,66
452,64
453,65
455,64
456,66
455,64
455,67
455,66
454,64
454,66
452,64
452,66
451,64
451,65
453,65
453,65
454,66
455,64
457,65
458,64
459,65
460,64
461,65
462,64
463,66
463,64
463,65
462,65
462,64
462,66
460,64
461,65
461,64
460,65
462,64
